Source,CH1,CH2
Second,Volt,Volt
 0.00045784001,3.84000,-0.20000
 0.00045791999,4.00000,0.20000
 0.00045799999,4.16000,0.00
 0.00045808000,4.16000,0.20000
 0.00045816001,4.16000,0.20000
 0.00045823999,4.24000,0.20000
 0.00045831999,4.24000,0.20000
 0.00045840000,4.32000,0.20000
 0.00045848000,4.32000,0.20000
 0.00045856001,4.40000,0.20000
 0.00045863999,4.40000,0.20000
 0.00045871999,4.40000,0.20000
 0.00045880000,4.48000,0.20000
 0.00045888001,4.48000,0.00
 0.00045895998,4.48000,0.20000
 0.00045903999,4.48000,0.20000
 0.00045912000,4.56000,0.20000
 0.00045920000,4.56000,0.20000
 0.00045928001,4.48000,0.20000
 0.00045935999,4.56000,0.20000
 0.00045943999,4.56000,0.40000
 0.00045952000,4.48000,0.20000
 0.00045960001,4.48000,0.20000
 0.00045967998,4.40000,0.20000
 0.00045975999,4.40000,0.20000
 0.00045984000,4.40000,0.40000
 0.00045992000,4.32000,0.40000
 0.00046000001,4.32000,0.20000
 0.00046007999,4.32000,0.40000
 0.00046015999,4.32000,0.40000
 0.00046024000,4.24000,0.60000
 0.00046032001,4.24000,0.40000
 0.00046039998,4.16000,0.60000
 0.00046047999,4.08000,0.40000
 0.00046056000,4.00000,0.60000
 0.00046064000,4.00000,0.60000
 0.00046072001,3.92000,0.60000
 0.00046079999,3.92000,0.60000
 0.00046087999,3.76000,0.80000
 0.00046096000,3.68000,0.80000
 0.00046104001,3.68000,1.00000
 0.00046111998,3.60000,1.00000
 0.00046119999,3.52000,1.00000
 0.00046128000,3.36000,0.80000
 0.00046136000,3.36000,1.20000
 0.00046144001,3.20000,1.00000
 0.00046151999,3.20000,1.20000
 0.00046159999,3.04000,1.00000
 0.00046168000,2.96000,1.20000
 0.00046176001,2.88000,1.20000
 0.00046183998,2.80000,1.40000
 0.00046191999,2.80000,1.40000
 0.00046200000,2.56000,1.40000
 0.00046208000,2.48000,1.40000
 0.00046216001,2.40000,1.60000
 0.00046223999,2.32000,1.60000
 0.00046231999,2.24000,1.80000
 0.00046240000,2.16000,1.60000
 0.00046248001,2.00000,1.80000
 0.00046255998,1.92000,1.80000
 0.00046263999,1.76000,1.80000
 0.00046272000,1.68000,1.80000
 0.00046280000,1.60000,1.80000
 0.00046288001,1.44000,1.80000
 0.00046295999,1.36000,1.80000
 0.00046303999,1.28000,1.80000
 0.00046312000,1.12000,1.80000
 0.00046320001,1.04000,1.80000
 0.00046327998,0.88000,1.80000
 0.00046335999,0.80000,1.80000
 0.00046344000,0.64000,1.80000
 0.00046352000,0.64000,1.80000
 0.00046360001,0.48000,1.80000
 0.00046367999,0.32000,1.60000
 0.00046375999,0.16000,1.80000
 0.00046384000,0.08000,1.40000
 0.00046392001,0.00,1.60000
 0.00046400001,-0.16000,1.40000
 0.00046407999,-0.24000,1.40000
 0.00046416000,-0.32000,1.40000
 0.00046424000,-0.56000,1.40000
 0.00046432001,-0.64000,1.20000
 0.00046439999,-0.72000,1.20000
 0.00046447999,-0.88000,1.20000
 0.00046456000,-0.96000,1.20000
 0.00046464000,-1.04000,1.20000
 0.00046472001,-1.20000,1.00000
 0.00046479999,-1.28000,1.00000
 0.00046487999,-1.44000,1.00000
 0.00046496000,-1.52000,1.00000
 0.00046504001,-1.60000,1.00000
 0.00046511999,-1.68000,0.80000
 0.00046519999,-1.84000,1.00000
 0.00046528000,-1.92000,0.80000
 0.00046536000,-2.00000,0.80000
 0.00046544001,-2.16000,0.80000
 0.00046551999,-2.16000,0.80000
 0.00046559999,-2.24000,0.60000
 0.00046568000,-2.40000,0.80000
 0.00046576001,-2.48000,0.60000
 0.00046583998,-2.56000,0.60000
 0.00046591999,-2.64000,0.60000
 0.00046600000,-2.80000,0.80000
 0.00046608000,-2.80000,0.60000
 0.00046616001,-2.96000,0.60000
 0.00046623999,-3.04000,0.60000
 0.00046631999,-3.12000,0.60000
 0.00046640000,-3.12000,0.60000
 0.00046648001,-3.20000,0.60000
 0.00046655998,-3.28000,0.40000
 0.00046663999,-3.52000,0.40000
 0.00046672000,-3.52000,0.40000
 0.00046680000,-3.60000,0.40000
 0.00046688001,-3.68000,0.60000
 0.00046695999,-3.84000,0.60000
 0.00046703999,-3.92000,0.80000
 0.00046712000,-3.92000,0.40000
 0.00046720001,-3.92000,0.60000
 0.00046727998,-4.16000,0.40000
 0.00046735999,-4.16000,0.60000
 0.00046744000,-4.16000,0.40000
 0.00046752000,-4.24000,0.60000
 0.00046760001,-4.24000,0.40000
 0.00046767999,-4.24000,0.60000
 0.00046775999,-4.40000,0.40000
 0.00046784000,-4.32000,0.60000
 0.00046792001,-4.32000,0.20000
 0.00046799998,-4.32000,0.40000
 0.00046807999,-4.32000,0.20000
 0.00046816000,-4.32000,0.40000
 0.00046824000,-4.32000,0.20000
 0.00046832001,-4.32000,0.40000
 0.00046839999,-4.32000,0.20000
 0.00046847999,-4.32000,0.40000
 0.00046856000,-4.40000,0.20000
 0.00046864001,-4.32000,0.40000
 0.00046871998,-4.32000,0.20000
 0.00046879999,-4.32000,0.40000
 0.00046888000,-4.24000,0.00
 0.00046896000,-4.32000,0.20000
 0.00046904001,-4.24000,0.00
 0.00046911999,-4.24000,0.20000
 0.00046919999,-4.24000,0.00
 0.00046928000,-4.16000,0.20000
 0.00046936001,-4.16000,0.00
 0.00046943998,-4.08000,0.00
 0.00046951999,-3.92000,-0.20000
 0.00046960000,-3.92000,0.00
 0.00046968000,-3.92000,-0.40000
 0.00046976001,-3.84000,-0.20000
 0.00046983999,-3.84000,-0.40000
 0.00046991999,-3.76000,-0.20000
 0.00047000000,-3.76000,-0.40000
 0.00047008001,-3.60000,-0.20000
 0.00047015998,-3.60000,-0.40000
 0.00047023999,-3.52000,-0.40000
 0.00047032000,-3.28000,-0.60000
 0.00047040000,-3.20000,-0.60000
 0.00047048001,-3.20000,-0.60000
 0.00047055999,-3.12000,-0.60000
 0.00047063999,-2.96000,-0.80000
 0.00047072000,-2.96000,-0.80000
 0.00047080001,-2.80000,-1.00000
 0.00047088001,-2.80000,-0.80000
 0.00047095999,-2.64000,-1.00000
 0.00047104000,-2.56000,-1.00000
 0.00047112000,-2.48000,-1.00000
 0.00047120001,-2.40000,-1.00000
 0.00047127999,-2.24000,-1.20000
 0.00047135999,-2.08000,-1.20000
 0.00047144000,-2.08000,-1.20000
 0.00047152000,-1.92000,-1.20000
 0.00047160001,-1.84000,-1.40000
 0.00047167999,-1.76000,-1.40000
 0.00047175999,-1.68000,-1.40000
 0.00047184000,-1.52000,-1.40000
 0.00047192001,-1.52000,-1.40000
 0.00047199999,-1.28000,-1.40000
 0.00047207999,-1.20000,-1.40000
 0.00047216000,-1.12000,-1.40000
 0.00047224000,-0.96000,-1.40000
 0.00047232001,-0.88000,-1.40000
 0.00047239999,-0.80000,-1.40000
 0.00047247999,-0.64000,-1.20000
 0.00047256000,-0.56000,-1.40000
 0.00047264001,-0.40000,-1.20000
 0.00047271998,-0.24000,-1.20000
 0.00047279999,-0.16000,-1.20000
 0.00047288000,0.00,-1.20000
 0.00047296000,0.08000,-1.20000
 0.00047304001,0.16000,-1.20000
 0.00047311999,0.32000,-1.00000
 0.00047319999,0.40000,-1.00000
 0.00047328000,0.56000,-1.00000
 0.00047336001,0.64000,-1.00000
 0.00047343998,0.72000,-1.00000
 0.00047351999,0.96000,-0.80000
 0.00047360000,1.04000,-0.80000
 0.00047368000,1.04000,-0.80000
 0.00047376001,1.28000,-0.60000
 0.00047383999,1.36000,-0.60000
 0.00047391999,1.44000,-0.60000
 0.00047400000,1.52000,-0.60000
 0.00047408001,1.68000,-0.60000
 0.00047415998,1.76000,-0.60000
 0.00047423999,1.92000,-0.40000
 0.00047432000,1.92000,-0.60000
 0.00047440000,2.08000,-0.40000
 0.00047448001,2.16000,-0.40000
 0.00047455999,2.32000,-0.40000
 0.00047463999,2.32000,-0.40000
 0.00047472000,2.48000,-0.40000
 0.00047480001,2.56000,-0.40000
 0.00047487998,2.64000,-0.20000
 0.00047495999,2.72000,-0.40000
 0.00047504000,2.88000,-0.20000
 0.00047512000,2.96000,-0.40000
 0.00047520001,2.96000,-0.20000
 0.00047527999,3.04000,-0.40000
 0.00047535999,3.20000,-0.20000
 0.00047544000,3.28000,-0.20000
 0.00047552001,3.28000,-0.20000
 0.00047559998,3.36000,-0.20000
 0.00047567999,3.52000,0.00
 0.00047576000,3.60000,-0.20000
 0.00047584000,3.60000,-0.20000
 0.00047592001,3.68000,-0.40000
 0.00047599999,4.00000,-0.20000
 0.00047607999,4.00000,0.20000
 0.00047616000,4.08000,0.20000
 0.00047624001,4.16000,0.20000
 0.00047631998,4.24000,0.20000
 0.00047639999,4.32000,0.20000
 0.00047648000,4.32000,0.20000
 0.00047656000,4.32000,0.20000
 0.00047664001,4.32000,0.20000
 0.00047671999,4.40000,0.20000
 0.00047679999,4.32000,0.20000
 0.00047688000,4.48000,0.20000
 0.00047696001,4.40000,0.20000
 0.00047703998,4.40000,0.40000
 0.00047711999,4.48000,0.20000
 0.00047720000,4.48000,0.20000
 0.00047728000,4.48000,0.20000
 0.00047736001,4.56000,0.40000
 0.00047743999,4.48000,0.20000
 0.00047751999,4.48000,0.40000
 0.00047760000,4.48000,0.20000
 0.00047768001,4.48000,0.40000
 0.00047776001,4.48000,0.20000
 0.00047783999,4.40000,0.40000
 0.00047792000,4.40000,0.40000
 0.00047800000,4.32000,0.40000
 0.00047808001,4.32000,0.40000
 0.00047815999,4.32000,0.40000
 0.00047823999,4.32000,0.40000
 0.00047832000,4.32000,0.60000
 0.00047840000,4.32000,0.40000
 0.00047848001,4.24000,0.60000
 0.00047855999,4.16000,0.40000
 0.00047863999,4.08000,0.60000
 0.00047872000,4.08000,0.40000
 0.00047880001,4.00000,0.80000
 0.00047887999,3.92000,0.40000
 0.00047895999,3.92000,0.80000
 0.00047904000,3.76000,0.60000
 0.00047912000,3.68000,1.00000
 0.00047920001,3.68000,0.80000
 0.00047927999,3.60000,1.00000
 0.00047935999,3.60000,0.80000
 0.00047944000,3.36000,1.00000
 0.00047952001,3.36000,1.00000
 0.00047959998,3.20000,1.20000
 0.00047967999,3.20000,1.00000
 0.00047976000,3.04000,1.20000
 0.00047984000,3.04000,1.20000
 0.00047992001,2.96000,1.40000
 0.00047999999,2.80000,1.20000
 0.00048007999,2.72000,1.60000
 0.00048016000,2.64000,1.40000
 0.00048024001,2.56000,1.80000
 0.00048031998,2.40000,1.40000
 0.00048039999,2.32000,1.80000
 0.00048048000,2.24000,1.60000
 0.00048056000,2.16000,1.80000
 0.00048064001,2.08000,1.60000
 0.00048071999,1.92000,1.80000
 0.00048079999,1.84000,1.80000
 0.00048088000,1.68000,1.80000
 0.00048096001,1.60000,1.80000
 0.00048103998,1.52000,2.00000
 0.00048111999,1.36000,1.80000
 0.00048120000,1.28000,2.00000
 0.00048128000,1.20000,1.80000
 0.00048136001,1.04000,2.00000
 0.00048143999,0.96000,1.80000
 0.00048151999,0.80000,1.80000
 0.00048160000,0.72000,1.60000
 0.00048168001,0.64000,1.80000
 0.00048175998,0.48000,1.80000
 0.00048183999,0.32000,1.80000
 0.00048192000,0.24000,1.60000
 0.00048200000,0.08000,1.60000
 0.00048208001,0.00,1.40000
 0.00048215999,-0.08000,1.60000
 0.00048223999,-0.24000,1.40000
 0.00048232000,-0.40000,1.40000
 0.00048240001,-0.48000,1.20000
 0.00048247998,-0.56000,1.40000
 0.00048255999,-0.72000,1.20000
 0.00048264000,-0.88000,1.20000
 0.00048272000,-0.88000,1.20000
 0.00048280001,-0.96000,1.20000
 0.00048287999,-1.12000,1.20000
 0.00048295999,-1.20000,1.20000
 0.00048304000,-1.36000,1.00000
 0.00048312001,-1.52000,1.00000
 0.00048319998,-1.52000,1.00000
 0.00048327999,-1.68000,1.00000
 0.00048336000,-1.76000,1.00000
 0.00048344000,-1.84000,1.00000
 0.00048352001,-2.00000,0.80000
 0.00048359999,-2.08000,0.80000
 0.00048367999,-2.24000,0.80000
 0.00048376000,-2.32000,0.80000
 0.00048384001,-2.40000,0.60000
 0.00048391998,-2.48000,0.80000
 0.00048399999,-2.48000,0.80000
 0.00048408000,-2.64000,0.60000
 0.00048416000,-2.80000,0.60000
 0.00048424001,-2.80000,0.40000
 0.00048431999,-2.88000,0.60000
 0.00048439999,-2.96000,0.60000
 0.00048448000,-3.12000,0.60000
 0.00048456001,-3.12000,0.60000
 0.00048464001,-3.20000,0.60000
 0.00048471999,-3.20000,0.40000
 0.00048480000,-3.36000,0.40000
 0.00048488000,-3.52000,0.40000
 0.00048496001,-3.52000,0.40000
 0.00048503999,-3.68000,1.00000
 0.00048511999,-3.84000,1.00000
 0.00048520000,-3.92000,0.80000
 0.00048528000,-3.92000,0.80000
 0.00048536001,-4.00000,0.60000
 0.00048543999,-4.16000,0.60000
 0.00048551999,-4.16000,0.60000
 0.00048560000,-4.16000,0.60000
 0.00048568001,-4.16000,0.40000
 0.00048575999,-4.24000,0.40000
 0.00048583999,-4.24000,0.40000
 0.00048592000,-4.24000,0.40000
 0.00048600000,-4.24000,0.40000
 0.00048608001,-4.32000,0.40000
 0.00048615999,-4.32000,0.40000
 0.00048623999,-4.40000,0.40000
 0.00048632000,-4.32000,0.40000
 0.00048640001,-4.32000,0.40000
 0.00048647998,-4.40000,0.20000
 0.00048655999,-4.32000,0.40000
 0.00048664000,-4.32000,0.20000
 0.00048672000,-4.32000,0.40000
 0.00048680001,-4.32000,0.20000
 0.00048687999,-4.32000,0.20000
 0.00048695999,-4.32000,0.20000
 0.00048704000,-4.24000,0.20000
 0.00048712001,-4.24000,0.00
 0.00048719998,-4.16000,0.20000
 0.00048727999,-4.16000,0.00
 0.00048736000,-4.16000,0.20000
 0.00048744000,-4.16000,0.00
 0.00048752001,-4.16000,0.00
 0.00048759999,-4.08000,-0.20000
 0.00048767999,-4.00000,0.00
 0.00048776000,-4.00000,-0.20000
 0.00048784001,-3.92000,0.00
 0.00048791998,-3.84000,-0.20000
 0.00048799999,-3.84000,-0.20000
 0.00048808000,-3.76000,-0.40000
 0.00048816000,-3.68000,-0.20000
 0.00048824001,-3.60000,-0.40000
 0.00048832002,-3.60000,-0.40000
 0.00048839999,-3.52000,-0.40000
 0.00048847997,-3.36000,-0.40000
 0.00048856001,-3.28000,-0.60000
 0.00048863998,-3.12000,-0.60000
 0.00048872002,-3.12000,-0.80000
 0.00048880000,-3.04000,-0.60000
 0.00048887997,-2.88000,-0.80000
 0.00048896001,-2.80000,-0.80000
 0.00048903999,-2.80000,-1.00000
 0.00048912002,-2.72000,-0.80000
 0.00048920000,-2.56000,-1.00000
 0.00048927998,-2.48000,-1.00000
 0.00048936001,-2.48000,-1.20000
 0.00048943999,-2.32000,-1.20000
 0.00048952003,-2.16000,-1.20000
 0.00048960000,-2.16000,-1.20000
 0.00048967998,-1.92000,-1.20000
 0.00048976002,-1.84000,-1.20000
 0.00048983999,-1.84000,-1.40000
 0.00048991997,-1.68000,-1.40000
 0.00049000001,-1.60000,-1.40000
 0.00049007998,-1.44000,-1.40000
 0.00049016002,-1.36000,-1.40000
 0.00049024000,-1.28000,-1.40000
 0.00049031997,-1.12000,-1.40000
 0.00049040001,-0.96000,-1.40000
 0.00049047999,-0.88000,-1.40000
 0.00049056002,-0.80000,-1.40000
 0.00049064000,-0.64000,-1.40000
 0.00049071998,-0.56000,-1.40000
 0.00049080001,-0.40000,-1.40000
 0.00049087999,-0.32000,-1.20000
 0.00049096002,-0.24000,-1.20000
 0.00049104000,-0.08000,-1.20000
 0.00049111998,0.08000,-1.20000
 0.00049120001,0.08000,-1.20000
 0.00049127999,0.32000,-1.20000
 0.00049135997,0.32000,-1.00000
 0.00049144001,0.56000,-1.20000
 0.00049151998,0.64000,-1.00000
 0.00049160002,0.72000,-1.00000
 0.00049168000,0.88000,-0.80000
 0.00049175997,1.04000,-0.80000
 0.00049184001,1.04000,-0.80000
 0.00049191999,1.20000,-0.80000
 0.00049200002,1.36000,-0.60000
 0.00049208000,1.36000,-0.60000
 0.00049215998,1.52000,-0.60000
 0.00049224001,1.60000,-0.60000
 0.00049231999,1.68000,-0.60000
 0.00049240002,1.92000,-0.60000
 0.00049248000,1.92000,-0.40000
 0.00049255998,2.00000,-0.60000
 0.00049264001,2.16000,-0.40000
 0.00049271999,2.24000,-0.40000
 0.00049279997,2.32000,-0.40000
 0.00049288000,2.40000,-0.40000
 0.00049295998,2.48000,-0.40000
 0.00049304002,2.64000,-0.40000
 0.00049311999,2.72000,-0.40000
 0.00049319997,2.80000,-0.40000
 0.00049328001,2.88000,-0.40000
 0.00049335998,2.96000,-0.20000
 0.00049344002,3.04000,-0.20000
 0.00049352000,3.20000,-0.20000
 0.00049359998,3.20000,-0.20000
 0.00049368001,3.28000,-0.20000
 0.00049375999,3.36000,-0.20000
 0.00049384002,3.52000,-0.20000
 0.00049392000,3.60000,-0.20000
 0.00049399998,3.60000,-0.20000
 0.00049408001,3.68000,0.00
 0.00049415999,3.84000,-0.20000
 0.00049423997,4.00000,0.20000
 0.00049432000,4.08000,0.20000
 0.00049439998,4.08000,0.20000
 0.00049448002,4.16000,0.20000
 0.00049455999,4.24000,0.20000
 0.00049463997,4.32000,0.00
 0.00049472001,4.32000,0.20000
 0.00049479998,4.32000,0.20000
 0.00049488002,4.32000,0.20000
 0.00049496000,4.40000,0.20000
 0.00049503997,4.40000,0.20000
 0.00049512001,4.48000,0.20000
 0.00049519999,4.48000,0.40000
 0.00049528002,4.56000,0.20000
 0.00049536000,4.48000,0.20000
 0.00049543998,4.48000,0.20000
 0.00049552001,4.56000,0.20000
 0.00049559999,4.56000,0.20000
 0.00049568003,4.56000,0.20000
 0.00049576000,4.56000,0.40000
 0.00049583998,4.48000,0.20000
 0.00049592002,4.56000,0.40000
 0.00049599999,4.48000,0.20000
 0.00049607997,4.40000,0.40000
 0.00049616001,4.40000,0.40000
 0.00049623998,4.32000,0.40000
 0.00049632002,4.32000,0.40000
 0.00049640000,4.32000,0.60000
 0.00049647997,4.32000,0.40000
 0.00049656001,4.24000,0.40000
 0.00049663999,4.24000,0.40000
 0.00049672002,4.24000,0.60000
 0.00049680000,4.16000,0.40000
 0.00049687998,4.08000,0.80000
 0.00049696001,4.00000,0.60000
 0.00049703999,4.00000,0.80000
 0.00049712003,3.92000,0.60000
 0.00049720000,3.84000,0.80000
 0.00049727998,3.76000,0.80000
 0.00049736002,3.68000,1.00000
 0.00049743999,3.68000,0.80000
 0.00049751997,3.60000,1.00000
 0.00049760001,3.52000,1.00000
 0.00049767998,3.36000,1.00000
 0.00049776002,3.28000,1.00000
 0.00049784000,3.20000,1.20000
 0.00049791997,3.12000,1.20000
 0.00049800001,3.04000,1.20000
 0.00049807999,2.96000,1.20000
 0.00049816002,2.88000,1.40000
 0.00049824000,2.80000,1.20000
 0.00049831998,2.64000,1.40000
 0.00049840001,2.56000,1.40000
 0.00049847999,2.48000,1.80000
 0.00049856002,2.40000,1.40000
 0.00049864000,2.32000,1.80000
 0.00049871998,2.16000,1.40000
 0.00049880001,2.08000,1.80000
 0.00049887999,1.92000,1.80000
 0.00049895997,1.84000,2.00000
 0.00049904000,1.68000,1.80000
 0.00049911998,1.60000,2.00000
 0.00049920002,1.52000,1.80000
 0.00049927999,1.44000,2.00000
 0.00049935997,1.28000,1.80000
 0.00049944001,1.20000,2.00000
 0.00049951999,1.04000,1.80000
 0.00049960002,1.04000,2.00000
 0.00049968000,0.88000,1.60000
 0.00049975998,0.72000,1.80000
 0.00049984001,0.64000,1.60000
 0.00049991999,0.48000,1.80000
 0.00050000002,0.40000,1.60000
 0.00050008000,0.32000,1.60000
 0.00050015998,0.16000,1.60000
 0.00050024001,0.00,1.60000
 0.00050031999,-0.08000,1.40000
 0.00050039997,-0.24000,1.40000
 0.00050048000,-0.32000,1.40000
 0.00050055998,-0.40000,1.40000
 0.00050064002,-0.56000,1.20000
 0.00050071999,-0.64000,1.20000
 0.00050079997,-0.80000,1.20000
 0.00050088001,-0.88000,1.20000
 0.00050095998,-0.96000,1.20000
 0.00050104002,-1.12000,1.20000
 0.00050112000,-1.20000,1.00000
 0.00050119997,-1.36000,1.20000
 0.00050128001,-1.44000,1.00000
 0.00050135999,-1.52000,1.00000
 0.00050144002,-1.68000,1.00000
 0.00050152000,-1.76000,1.00000
 0.00050159998,-1.84000,1.00000
 0.00050168001,-1.92000,0.80000
 0.00050175999,-2.08000,0.80000
 0.00050183997,-2.16000,0.80000
 0.00050192000,-2.24000,0.60000
 0.00050199998,-2.32000,0.80000
 0.00050208002,-2.48000,0.60000
 0.00050215999,-2.56000,0.60000
 0.00050223997,-2.64000,0.60000
 0.00050232001,-2.72000,0.60000
 0.00050239998,-2.80000,0.60000
 0.00050248002,-2.88000,0.60000
 0.00050256000,-2.96000,0.60000
 0.00050263997,-3.04000,0.60000
 0.00050272001,-3.12000,0.40000
 0.00050279999,-3.20000,0.60000
 0.00050288002,-3.20000,0.40000
 0.00050296000,-3.36000,0.40000
 0.00050303998,-3.36000,0.40000
 0.00050312001,-3.52000,0.40000
 0.00050319999,-3.68000,0.60000
 0.00050328003,-3.76000,0.80000
 0.00050336000,-3.84000,0.80000
 0.00050343998,-3.92000,0.80000
 0.00050352002,-3.92000,0.60000
 0.00050359999,-4.08000,0.80000
 0.00050367997,-4.08000,0.40000
 0.00050376001,-4.16000,0.60000
 0.00050383998,-4.16000,0.40000
 0.00050392002,-4.24000,0.40000
 0.00050400000,-4.32000,0.40000
 0.00050407997,-4.24000,0.40000
 0.00050416001,-4.32000,0.40000
 0.00050423999,-4.24000,0.40000
 0.00050432002,-4.32000,0.40000
 0.00050440000,-4.32000,0.40000
 0.00050447998,-4.32000,0.40000
 0.00050456001,-4.32000,0.40000
 0.00050463999,-4.40000,0.40000
 0.00050472002,-4.40000,0.40000
 0.00050480000,-4.32000,0.20000
 0.00050487998,-4.40000,0.20000
 0.00050496001,-4.40000,0.20000
 0.00050503999,-4.32000,0.20000
 0.00050511997,-4.24000,0.20000
 0.00050520001,-4.24000,0.20000
 0.00050527998,-4.16000,0.00
 0.00050536002,-4.24000,0.00
 0.00050544000,-4.24000,0.20000
 0.00050551997,-4.16000,0.00
 0.00050560001,-4.16000,0.00
 0.00050567999,-4.16000,0.00
 0.00050576002,-4.08000,0.00
 0.00050584000,-4.08000,0.00
 0.00050591998,-3.92000,0.00
 0.00050600001,-3.84000,-0.20000
 0.00050607999,-3.84000,-0.20000
 0.00050616002,-3.84000,-0.20000
 0.00050624000,-3.76000,-0.20000
 0.00050631998,-3.76000,-0.40000
 0.00050640001,-3.68000,-0.40000
 0.00050647999,-3.60000,-0.40000
 0.00050655997,-3.52000,-0.40000
 0.00050664000,-3.36000,-0.40000
 0.00050671998,-3.36000,-0.40000
 0.00050680002,-3.20000,-0.60000
 0.00050687999,-3.12000,-0.60000
 0.00050695997,-3.04000,-0.80000
 0.00050704001,-2.96000,-0.60000
 0.00050711998,-2.88000,-0.80000
 0.00050720002,-2.80000,-0.80000
 0.00050728000,-2.72000,-1.00000
 0.00050735998,-2.64000,-1.00000
 0.00050744001,-2.48000,-1.20000
 0.00050751999,-2.40000,-1.00000
 0.00050760002,-2.32000,-1.20000
 0.00050768000,-2.24000,-1.20000
 0.00050775998,-2.16000,-1.40000
 0.00050784001,-2.08000,-1.20000
 0.00050791999,-1.92000,-1.20000
 0.00050799997,-1.76000,-1.20000
 0.00050808000,-1.68000,-1.40000
 0.00050815998,-1.60000,-1.20000
 0.00050824002,-1.52000,-1.40000
 0.00050831999,-1.36000,-1.40000
 0.00050839997,-1.28000,-1.40000
 0.00050848001,-1.20000,-1.40000
 0.00050855998,-1.04000,-1.40000
 0.00050864002,-0.88000,-1.40000
 0.00050872000,-0.88000,-1.40000
 0.00050879997,-0.64000,-1.40000
 0.00050888001,-0.64000,-1.40000
 0.00050895999,-0.40000,-1.20000
 0.00050904002,-0.32000,-1.20000
 0.00050912000,-0.24000,-1.20000
 0.00050919998,-0.16000,-1.20000
 0.00050928001,0.08000,-1.20000
 0.00050935999,0.16000,-1.20000
 0.00050944003,0.24000,-1.20000
 0.00050952000,0.40000,-1.20000
 0.00050959998,0.40000,-1.00000
 0.00050968002,0.56000,-1.00000
 0.00050975999,0.72000,-0.80000
 0.00050983997,0.80000,-0.80000
 0.00050992001,0.96000,-0.80000
 0.00050999998,1.04000,-0.80000
 0.00051008002,1.12000,-0.60000
 0.00051016000,1.28000,-0.80000
 0.00051023997,1.36000,-0.60000
 0.00051032001,1.52000,-0.60000
 0.00051039999,1.60000,-0.60000
 0.00051048002,1.68000,-0.60000
 0.00051056000,1.76000,-0.60000
 0.00051063998,1.92000,-0.60000
 0.00051072001,2.00000,-0.40000
 0.00051079999,2.08000,-0.40000
 0.00051088003,2.24000,-0.40000
 0.00051096000,2.32000,-0.40000
 0.00051103998,2.40000,-0.40000
 0.00051112002,2.48000,-0.40000
 0.00051119999,2.56000,-0.20000
 0.00051127997,2.64000,-0.40000
 0.00051136001,2.80000,-0.20000
 0.00051143998,2.88000,-0.40000
 0.00051152002,2.96000,-0.20000
 0.00051160000,3.04000,-0.20000
 0.00051167997,3.12000,-0.20000
 0.00051176001,3.20000,-0.20000
 0.00051183999,3.28000,-0.20000
 0.00051192002,3.28000,-0.20000
 0.00051200000,3.52000,-0.20000
 0.00051207998,3.52000,-0.20000
 0.00051216001,3.60000,-0.20000
 0.00051223999,3.68000,-0.20000
 0.00051232002,3.76000,0.20000
 0.00051240000,3.92000,-0.20000
 0.00051247998,4.00000,0.40000
 0.00051256001,4.08000,0.00
 0.00051263999,4.16000,0.40000
 0.00051271997,4.24000,0.00
 0.00051280000,4.32000,0.40000
 0.00051287998,4.32000,0.00
 0.00051296002,4.32000,0.20000
 0.00051303999,4.32000,0.00
 0.00051311997,4.32000,0.40000
 0.00051320001,4.40000,0.00
 0.00051327999,4.40000,0.40000
 0.00051336002,4.48000,0.00
 0.00051344000,4.48000,0.40000
 0.00051351998,4.56000,0.20000
 0.00051360001,4.48000,0.40000
 0.00051367999,4.56000,0.20000
 0.00051376002,4.40000,0.40000
 0.00051384000,4.56000,0.00
 0.00051391998,4.48000,0.40000
 0.00051400001,4.56000,0.20000
 0.00051407999,4.48000,0.40000
 0.00051415997,4.48000,0.20000
 0.00051424000,4.40000,0.40000
 0.00051431998,4.40000,0.20000
 0.00051440002,4.32000,0.40000
 0.00051447999,4.32000,0.40000
 0.00051455997,4.32000,0.40000
 0.00051464001,4.32000,0.40000
 0.00051471998,4.32000,0.40000
 0.00051480002,4.24000,0.40000
 0.00051488000,4.24000,0.40000
 0.00051495997,4.16000,0.40000
 0.00051504001,4.08000,0.60000
 0.00051511999,4.00000,0.40000
 0.00051520002,4.00000,0.60000
 0.00051528000,3.92000,0.60000
 0.00051535998,3.92000,0.60000
 0.00051544001,3.84000,0.60000
 0.00051551999,3.68000,0.80000
 0.00051559997,3.68000,0.80000
 0.00051568000,3.60000,1.00000
 0.00051575998,3.52000,1.00000
 0.00051584002,3.36000,1.00000
 0.00051591999,3.28000,1.00000
 0.00051599997,3.20000,1.00000
 0.00051608001,3.20000,1.00000
 0.00051615998,3.04000,1.20000
 0.00051624002,2.96000,1.20000
 0.00051632000,2.88000,1.20000
 0.00051639997,2.72000,1.20000
 0.00051648001,2.64000,1.40000
 0.00051655999,2.64000,1.40000
 0.00051664002,2.48000,1.40000
 0.00051672000,2.40000,1.60000
 0.00051679998,2.32000,1.60000
 0.00051688001,2.24000,1.60000
 0.00051695999,2.08000,1.80000
 0.00051704003,1.92000,1.80000
 0.00051712000,1.92000,1.80000
 0.00051719998,1.68000,1.80000
 0.00051728002,1.68000,1.80000
 0.00051735999,1.60000,1.80000
 0.00051743997,1.44000,1.80000
